gene,importance,importance_std,rank
SEPT7P2,3.100167532761892,5.929423586778516,570
HLA-E,3.078676760196686,5.48876087653974,571
ETNK1,3.068709154923757,5.7847020047201765,572
RPSAP15,3.0492965380350747,6.636093500620838,573
FAIM3,3.035706877708435,7.210765314386123,574
FABP5,3.0205592115720115,6.633221482606105,575
PKM,3.0121818085511527,5.950562698277471,576
HNRNPC,3.0073942840099335,6.780840167888091,577
MIAT,3.00359899799029,5.94320357514252,578
PTMA,3.0033745567003884,5.873176252354454,579
RP4-706A16.3,2.9947973489761353,5.527548329650978,580
RPL41,2.99125728632013,6.385573151736912,581
XRCC6P2,2.969986061255137,6.426404749018877,582
RPS7,2.96882297595342,5.498766689124628,583
ARHGAP24,2.963697294394175,8.046782348028037,584
FMNL3,2.9608229398727417,6.092576655957896,585
FYB,2.9498717983563743,5.697557043077757,586
CTNNB1,2.944383422533671,6.322238277595274,587
RPL29,2.935158630212148,5.34637849098516,588
EPHB6,2.9308353265126548,6.6019862456228005,589
AOAH,2.927938232819239,5.937598031448259,590
EIF4B,2.92505011955897,7.493220676229967,591
RP6-206I17.1,2.920025408267975,7.19765832236084,592
MIR4426,2.918853759765625,5.610666913672931,593
AC096579.7,2.901853640874227,6.756470135252704,594
AC000089.3,2.888813296953837,5.675767007304859,595
LILRA5,2.8868523836135864,7.941692328307724,596
CD3G,2.88400333126386,5.3174425713398294,597
FCRL1,2.8823088010152182,11.214341402828822,598
EIF2S3,2.8791129191716514,5.437981253323738,599
BTG1,2.8765264749526978,6.819449085156644,600
UBXN11,2.8747098048528037,5.739925054249357,601
ATP6V1G1,2.87371855477492,5.427394806993592,602
NCF2,2.86566170056661,11.82033035583892,603
RNASET2,2.8641775051752725,6.4560753333007534,604
SYNGR2,2.8623642524083457,6.431354673832297,605
SOCS4,2.862101058165232,5.9180381357693035,606
POMP,2.8598845402399697,6.517291652076846,607
PDE4B,2.8531784415245056,7.283131941804171,608
NPIPB11,2.8503708640734353,6.517385237799208,609
RPS13,2.839300180474917,6.598153278672046,610
SCAF11,2.827906012535095,4.0162317973723445,611
RP11-1033A18.1,2.8236352105935416,5.941396354411913,612
NUCKS1,2.811518649260203,6.559236817305089,613
SFPQ,2.8059679667154946,5.282364270689587,614
TNRC6C,2.797100762526194,5.744600770125618,615
FKBP5,2.795372133453687,6.0336918999110285,616
BACH1,2.7923894027868905,5.4056832785509945,617
RANBP2,2.780215263366699,4.759511044587835,618
RPL21,2.7798845370610556,5.184740593900534,619
MYL12B,2.7755168676376343,5.697840348374885,620
EIF1,2.7503946920235953,5.82898553079857,621
IGKC,2.7492939829826355,6.224557493411452,622
WWP2,2.7479931910832724,5.4170943297217695,623
AHNAK,2.7471257001161575,4.9604833587025245,624
NFATC3,2.740400274594625,6.191357068603654,625
ZBTB20,2.726437290509542,5.4592716454787755,626
USO1,2.719088077545166,6.918364193624024,627
CD74,2.713160753250122,5.783155172930796,628
RP11-204C16.4,2.709150721629461,5.757536824255017,629
RP11-373L24.1,2.7063363591829934,4.81253115168007,630
KIAA1683,2.698556880156199,6.728854841723401,631
TMSB4XP8,2.688727150360743,6.229901220622051,632
DDX17,2.68821253379186,5.903665247731855,633
WASH4P,2.6827072898546853,5.287050085721403,634
NBPF14,2.6725794672966003,5.701475207015865,635
SF3B1,2.6647641907135644,5.605304079857488,636
RP11-392P7.1,2.6645742654800415,4.997526801215507,637
EEF1A1P7,2.6643578807512918,5.541194838828886,638
SNX29P2,2.6627453168233237,7.039171841464722,639
CDC42,2.660311460494995,5.2037806415996535,640
DTX3L,2.6599201361338296,8.893283565793336,641
TLK1,2.6436094443003335,5.83132211234731,642
RPL38,2.641170213619868,5.216305455202514,643
PDAP1,2.638364255428314,5.341485642782074,644
MPP1,2.6311128437519073,9.566755809198886,645
LRRC8C,2.617828150590261,5.655345544687249,646
CTB-119C2.1,2.61674435933431,6.317043943718444,647
GIMAP5,2.611529956261317,5.6363678585301065,648
CHMP1B,2.6061128973960876,5.319163904906187,649
PCYT1A,2.6040132542451224,3.6648042479264897,650
P2RY10,2.6029111544291177,6.356879406970697,651
CRIP1,2.6022108693917594,5.844100277396059,652
PSMB10,2.5999285876750946,5.522202721705938,653
TBL1XR1,2.5998796820640564,5.375233147347499,654
EP300,2.5970757603645325,5.498904919934214,655
GSTK1,2.5944714744885764,4.882424595537361,656
CAPZB,2.589264621337255,5.713799791467969,657
SPTAN1,2.586042563120524,6.32562519066655,658
VPS26A,2.582037111123403,6.317182762023895,659
SMAP2,2.5815813541412354,5.301134919122584,660
FGL2,2.5689906080563865,14.289881682686824,661
ITGB2-AS1,2.565800905227661,6.723303100209251,662
HCG4P7,2.5630861719449363,6.220146457592124,663
CAMKMT,2.5619442065556846,5.00994901375588,664
PARVG,2.5560328563054404,4.6191582526532695,665
APOL6,2.5532036324342093,6.913824282953014,666
SRSF6,2.5516199866930642,5.835042391933031,667
RPL36,2.548448085784912,5.537659700375794,668
HAVCR2,2.54561052719752,8.202889501328809,669
MRC1,2.5426926414171853,6.6493159052007345,670
GOLGA8A,2.5289447704950967,6.499397402945737,671
GLA,2.524382213751475,5.808140906058858,672
RPL6P27,2.5240191519260406,5.251500765132151,673
CADM1,2.5148902336756387,8.934094070315366,674
GZMA,2.512738664944967,7.426952991324433,675
CREBZF,2.5072904030481973,5.073959125995864,676
RPL17,2.5057306240002313,6.0241850668098555,677
GNAS,2.5022857884565988,5.397487160462989,678
RPS2P46,2.501768082380295,5.654852261382932,679
TPM3,2.4993306199709573,6.5576463714284285,680
FTH1P7,2.4909082651138306,5.847733655938074,681
TUBA1B,2.483805219332377,4.890346688456044,682
DTHD1,2.4792893131573996,6.403760217773785,683
NRP1,2.4735530614852905,7.988532166222035,684
SRCAP,2.472452233235041,5.038538079919713,685
TNFSF9,2.4649030764897666,5.169852997638484,686
TCOF1,2.454814831415812,5.188475047987235,687
RPLP0,2.4512848258018494,4.679005719844479,688
RPS27,2.449711645642916,4.8306376703575395,689
RP11-277P12.20,2.4410340785980225,4.7968314348074665,690
SAR1A,2.440343052148819,5.413273674420987,691
RPS25,2.4327383637428284,5.531557596698899,692
PITPNB,2.429630865653356,5.36230104192257,693
CD52,2.428212602933248,5.975468363565608,694
RPL37A,2.4274105032285056,5.2913715872540985,695
SPDYE1,2.4264045556386313,5.194292109475499,696
TUBB4B,2.414133071899414,4.91790418125742,697
RP11-109L13.1,2.413847724596659,5.35667554191072,698
DCTD,2.4096179405848184,5.882581183597884,699
FOXP1,2.382895549138387,4.842705313851566,700
CCDC64,2.3723011016845703,9.081113071723204,701
SMG1P1,2.3718391756216683,5.005991633108301,702
WWTR1,2.369235714276632,5.939260455691428,703
PLEKHG3,2.363483707110087,5.021741576844706,704
STAG2,2.3603091637293496,4.94581986009236,705
RP11-290F20.3,2.357856194178263,8.081372306863386,706
CD2,2.347062257428964,4.898151445701005,707
RBM6,2.346073051293691,4.674548320523281,708
ARHGEF12,2.343016346295675,5.398441665266715,709
RGPD6,2.3342321664094925,5.016675858055385,710
AES,2.330963889757792,5.316470918688703,711
IDS,2.3288628458976746,4.798520383949667,712
CECR1,2.3244325319925943,5.862905925745406,713
MYCBP2,2.324337661266327,4.802260948002124,714
RP11-592N21.1,2.320162167151769,5.290465926766327,715
FYN,2.3183950185775757,5.355362389872635,716
NSUN6,2.3094087839126587,5.25023257048115,717
CISH,2.2886242469151816,5.855802755962622,718
ALDOA,2.278189311424891,4.802527141284728,719
SLC7A6,2.2772459983825684,4.324919088076116,720
RASSF1,2.270883480707804,5.455878008957932,721
MED15,2.2695105274518332,5.558713743666857,722
RHOH,2.2682760059833527,5.559425799097075,723
CCDC144B,2.2657169500986734,5.155076953217334,724
RTKN2,2.260924776395162,6.731606448584338,725
FXYD5,2.252405027548472,5.6940993164502505,726
CRLF3,2.249623199303945,5.729846813178435,727
FCER2,2.247781813144684,7.818842846317954,728
CSF3R,2.2420551776885986,6.063209557871852,729
MR1,2.2387696504592896,5.528829096404425,730
ANKRD44-IT1,2.232549866040548,5.551287598277185,731
GAPDHP1,2.226658950249354,5.425160286648333,732
SYTL3,2.219903349876404,5.655599960399088,733
TNFSF10,2.2162553668022156,5.809341374550878,734
RP11-747H7.3,2.2147629261016846,6.142885727005499,735
PDCD11,2.214715580145518,5.4929576886318605,736
RP5-940J5.9,2.209576517343521,5.0675358249806255,737
CHD2,2.2052026093006134,3.675820015347048,738
HNRNPA1,2.198546439409256,5.376217121492395,739
ATP2A3,2.1978305280208588,5.723673933322848,740
STAG3L3,2.1960906783739724,5.056473854401933,741
CAPZA1,2.1946340799331665,5.123578535835875,742
CD14,2.19461456934611,5.914016006706394,743
RP11-20O24.4,2.1840730408827462,4.62366987440332,744
EML4,2.1822800263762474,4.389502975874807,745
UTP6,2.1819297472635903,5.328025200746458,746
DENND2D,2.1731910357872644,6.879988905997243,747
FAM91A1,2.169800877571106,5.899443966232029,748
EIF4A1,2.167976756890615,4.157016276168862,749
NOD1,2.1674439112345376,4.5611708231059716,750
ARL6IP5,2.160393218199412,5.302948267335189,751
KDM6B,2.1560218731562295,6.257048553422678,752
RPS11,2.149296849966049,4.825926965215836,753
PSMB1,2.1491147875785828,4.794270770330282,754
CHP1,2.1469741066296897,5.315899254779206,755
RP11-122C9.1,2.140123128890991,6.085218024758276,756
LNPEP,2.139215807120005,5.013723455026761,757
NBPF9,2.1371034582455954,4.38894350679768,758
RPL32,2.1324755748113,4.739186792484426,759
HMGB1,2.129518985748291,4.662370041769302,760
TRAV1-2,2.127840439478556,4.8586784177058036,761
EVL,2.11395670970281,4.459465790939784,762
ITM2A,2.1020277440547943,5.325541390571429,763
ELK3,2.099292834599813,4.84274396402976,764
EWSR1,2.0973879396915436,4.741218630090573,765
LAPTM5,2.09518963098526,4.656460580970488,766
VAMP2,2.09404448668162,4.925834701198522,767
CTD-2547E10.2,2.0907274981339774,4.808242639058033,768
LSM12,2.088238000869751,5.601136319213702,769
KIR2DL4,2.0876675844192505,6.16467754933466,770
GPBP1,2.087079996864001,5.638924865427136,771
SON,2.086693654457728,4.486963389699527,772
PUM1,2.086193005243937,5.355694761814982,773
CD28,2.085740645726522,5.459630214109436,774
HCLS1,2.068952272335688,4.558784877772745,775
NAP1L1,2.068246081471443,4.791201561579001,776
IGHG1,2.061468005180359,5.907397242074876,777
EEF1A1P9,2.053570101658503,5.679892515507544,778
PDCD4,2.0528955459594727,4.714315538345316,779
SEC61A1,2.0498767097791037,4.5119843966877005,780
RAB27A,2.0495174527168274,5.324776020916636,781
NKTR,2.0483063658078513,4.951686743882588,782
DDX26B,2.0478484829266868,4.993481378798684,783
RP11-170M17.2,2.0456963181495667,5.048433595338723,784
ADAM28,2.045508841673533,6.50011924181558,785
EIF4A2,2.040839140613874,3.8355158470178967,786
PLSCR1,2.0376378297805786,5.864000673723253,787
CTC-451P13.1,2.036287029584249,6.140872300676621,788
HIGD1A,2.0341275533040366,5.619942017063068,789
GPRIN3,2.0309417843818665,6.104870138426625,790
TMED7,2.0250468651453652,5.982413154273555,791
TTC27,2.0237929821014404,3.4123682605115566,792
SLC2A3,2.021387755870819,5.2892174326993615,793
B4GALT1,2.0213135282198587,4.6440860909865895,794
FAM129A,2.0170024236043296,6.567348751619911,795
FAM65B,2.0160318116346994,4.963864263281183,796
RPSA,2.0121980706850686,4.309133511699578,797
TRAM1,2.011034150918325,5.219758043748914,798
PLIN2,2.010725259780884,5.5799826683792295,799
HIF1A,2.010314087073008,4.705431888732228,800
RP11-138A9.2,2.009813129901886,5.509084587349187,801
HNRNPA1P48,2.0046513775984445,4.806464261324008,802
WDR47,2.0013871987660727,6.060985458422852,803
MAEA,2.001244237025579,5.641689101009608,804
HERC4,1.9997256795565288,4.8957679024536125,805
PDE4D,1.999048153559367,4.98804997957768,806
LDHAP7,1.9986033042271931,7.427794077850425,807
ALG6,1.9979785283406575,5.056395322459193,808
RPL11,1.9956448475519817,4.423347752409576,809
RP11-159C21.4,1.9955378969510396,5.134483186785355,810
ACTG1P11,1.9948939581712086,5.347029779489656,811
IFI16,1.9900958091020584,5.819891532015283,812
S100A9,1.9840265115102131,7.05450015544094,813
PSMA4,1.9827736616134644,6.062046508458498,814
RRN3P2,1.9824039936065674,4.4730426983297065,815
ITM2B,1.9823442300160725,5.113502397496332,816
RPS20,1.9765902658303578,4.498064718965625,817
EEF1A1P6,1.9747718771298726,4.180263841405815,818
PRKCQ,1.974561373392741,5.874158310638716,819
PSD4,1.970579206943512,4.732863060484644,820
VMP1,1.9698426524798076,4.675483983831235,821
PFKFB3,1.9682646493117015,5.714412126559354,822
AE000661.37,1.9663983583450317,5.393601194588935,823
TCL1A,1.9594483772913616,5.998185922847443,824
NCL,1.9593156079451244,4.592163157958594,825
RPL34,1.9574594994386036,4.731922483502919,826
VDAC1,1.950755000114441,5.274650273179724,827
TRGC2,1.9502368768056233,5.2030718252526835,828
ENTPD4,1.939230461915334,5.176978284185512,829
LITAF,1.937300483385722,7.008189503360424,830
RP11-234A1.1,1.9372697273890178,4.637791373858843,831
MBNL1,1.93182838956515,4.214947530075442,832
SELPLG,1.9304319024085999,4.919885231752754,833
RABGGTB,1.9296512802441914,5.774517361599703,834
EEF1G,1.9276183247566223,5.679362187601248,835
TAF10,1.9258389671643574,5.101211954120353,836
AB019441.29,1.9254547754923503,5.268787221596536,837
UBR4,1.9187836050987244,4.192883600482299,838
RPS16,1.9109222094217937,4.830589505523543,839
PER1,1.9076739797989528,4.720657337628195,840
RP11-33B1.1,1.9076502521832783,4.902954338605202,841
USP10,1.9058112303415935,4.5386658526643995,842
HS3ST3B1,1.9034255743026733,4.651074486607101,843
RPL36AL,1.9007718960444133,4.697599116871304,844
TCF7,1.8999895453453064,6.794218833927653,845
PRDX1,1.8984869718551636,5.093269555871592,846
RP11-3P17.3,1.8952503353357315,4.64634773220592,847
ITGA1,1.8938936789830525,5.698170536063619,848
SERF2,1.8900679151217143,4.434990882206417,849
NR4A3,1.8878825803597767,4.7682542582143945,850
GGACT,1.887700080871582,5.12436201659652,851
GPR68,1.8863080342610676,4.6265897030967675,852
FAM177A1,1.8860107362270355,4.169184709327195,853
PLCB2,1.8794748882452648,5.974860369680041,854
FAM105B,1.8790082534154255,4.851593310351467,855
EIF3FP3,1.8774402141571045,5.474992386192877,856
ATF5,1.871487299601237,6.2317473465669115,857
INTS3,1.861848920583725,5.265243102720102,858
NOTCH1,1.8552849690119426,5.505363455010117,859
TRGV2,1.8519649505615234,4.923580753353053,860
IDI1,1.8471116224924724,4.278008754791471,861
RPLP1,1.8432808816432953,4.38630152589246,862
TRAPPC6A,1.8424420009056728,5.483661072207712,863
DNAJB14,1.842152364552021,4.998744858652298,864
MBTPS1,1.8398596445719402,5.025741070970749,865
CBX7,1.8383626739184062,4.50175130525421,866
VPS33A,1.837649663289388,4.903687158343878,867
SPCS2P4,1.8320398132006328,4.88802635995001,868
INO80D,1.8300538460413616,4.865823602235744,869
NOMO3,1.829437295595805,4.99989563732691,870
RBCK1,1.823899269104004,4.4126543907904185,871
NXF1,1.804980864127477,4.851315377549436,872
TNF,1.7999711533387501,4.4308321954533705,873
SEC14L1,1.7982086936632793,4.637828667103087,874
TMEM120B,1.7924983998139699,4.088138492001972,875
PTPN6,1.7892701824506123,4.458786253245178,876
PAPD4,1.7869872848192851,4.901642593248275,877
KTN1,1.7838013817866643,4.8139095946693,878
VASH1,1.7831225593884785,4.745225493903619,879
HSPA14,1.7785372336705525,5.013404102766101,880
EIF5AL1,1.7771479487419128,4.821230976389257,881
CD2BP2,1.7765908638636272,6.385809429706625,882
ZDHHC2,1.7734000285466511,5.493271569857259,883
SRSF5,1.7704919874668121,3.8156846926969994,884
TAGAP,1.7688290973504384,4.516251731030528,885
ETV7,1.763069987297058,5.329217080634288,886
DHX15,1.7630508144696553,4.376681684090883,887
EIF3E,1.758080154657364,4.09056589353305,888
SNHG5,1.7578272819519043,4.964670350596531,889
ITGB1,1.757511576016744,5.629658545333151,890
NBPF16,1.7559645970662434,4.760697599465579,891
MIEN1,1.7540117303530376,4.374707393097619,892
KDM2A,1.7538975973924,3.798488416229477,893
CLEC2D,1.7488065858681996,4.59900533366492,894
EIF5A,1.7432872578501701,4.170062405685335,895
CSNK2A2,1.733954906463623,4.856192484923312,896
PTPN1,1.7336785892645519,4.665745382388594,897
CALM2,1.7308493554592133,3.539169967196961,898
CMC1,1.7295252482096355,4.65932361103795,899
HSPA6,1.7285967965920765,4.107983292485687,900
RALGPS2,1.724666714668274,5.571936110437795,901
EEF1B2P3,1.723979040980339,4.215241340354124,902
BIRC3,1.7214151322841644,4.328593144365512,903
SPDYE6,1.7214092413584392,4.269169087469508,904
CYP2S1,1.7138134241104126,5.0727943572236995,905
KLHDC4,1.7110094626744587,4.569154062464511,906
UGP2,1.707769473393758,5.7455804627078795,907
CD8BP,1.707395315170288,5.661950643588034,908
GTPBP4,1.7064561247825623,4.9120356631924595,909
DEDD2,1.7046383668979008,4.4910819077817425,910
JDP2,1.7028152545293171,5.024319749808981,911
DDX6,1.700334017475446,4.28082866177831,912
SORL1,1.6999269425868988,4.062551311739168,913
GPAA1,1.699527422587077,4.518687104514996,914
ENO1,1.6949667558073997,4.221141879883057,915
ZNF146,1.6949487328529358,4.602062554989761,916
TRAF3IP3,1.6948070228099823,4.666346177154739,917
SIK1,1.692453920841217,4.579070131621953,918
RPS6KA1,1.6919915080070496,4.634995280474303,919
AC006483.1,1.6896478335062664,5.605443979452625,920
C17orf62,1.677608996629715,4.057844894883174,921
SRSF7,1.6738754709561665,5.543932808239522,922
PRRC2C,1.6735548377037048,3.83708939838761,923
GIMAP7,1.6732303698857625,5.6599903314252105,924
RAB5C,1.672942042350769,4.100368139513423,925
hsa-mir-6080,1.672295331954956,4.494891484315187,926
SNAP23,1.6713875532150269,3.6909497532256887,927
GOLGA3,1.6681574583053589,5.298714269420971,928
EVI2B,1.667249619960785,5.002734957646108,929
RPL4,1.6669392188390095,4.554772721758606,930
BSDC1,1.6649236480395,4.068969159268722,931
ARID5B,1.661924918492635,4.947638628631587,932
A2M,1.6618212064107258,4.485695757589698,933
FAM204A,1.6603466669718425,4.049155035585201,934
BTN3A3,1.6598703463872273,5.091571094307046,935
CHMP6,1.65399835507075,4.546461602585885,936
ATP5G2,1.652738889058431,4.3889076663797955,937
KIAA2026,1.6526068647702534,4.186558292639838,938
YWHAZP3,1.651315410931905,4.584521862376741,939
PIM1,1.6502169171969097,5.072202263513828,940
ELK1,1.6419092218081157,3.3785380786232553,941
ADNP,1.6413661142190297,3.831177072796023,942
ABLIM1,1.640579601128896,5.51418912606545,943
NAPSB,1.6401902437210083,6.713572583605294,944
TBCD,1.635489284992218,4.478063347298723,945
CTB-13H5.1,1.6343934759497643,3.7969333917713217,946
SDCBP,1.6338460445404053,6.102138001953053,947
ARHGEF1,1.6334591458241146,4.1242799758707225,948
IQGAP2,1.6334336797396343,4.734323357041415,949
EPB41,1.6317767699559529,4.61572667248598,950
